,Usename,Time,Like_count,Comments,blogger,weight,sentiments,isFan
6021,蔡徐坤的桃子鸭,Fri Mar 13 00:02:10 +0800 2020,0,"""啊啊啊啊啊啊cut来了！！！""",qnjf,0.0,0.946633389122824,True
6022,趣趣耶,Fri Mar 13 00:02:14 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6023,仙玖555,Fri Mar 13 00:02:16 +0800 2020,0,"""温柔代言人""",qnjf,0.0,0.8253755044676468,False
6024,sjsjsjkskksks,Fri Mar 13 00:02:17 +0800 2020,0,"""""",qnjf,0.0,0.5,False
6025,奶泡森是星河滚烫,Fri Mar 13 00:02:22 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6026,YUNA1121,Fri Mar 13 00:02:27 +0800 2020,0,"""太温柔了吧""",qnjf,0.0,0.7124120042692302,False
6027,孙蕊smooth,Fri Mar 13 00:02:27 +0800 2020,0,"""温柔本身""",qnjf,0.0,0.8694546229953743,False
6028,VivienKun,Fri Mar 13 00:02:30 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6029,柠檬水加冰泡奶girl,Thu Mar 12 23:50:35 +0800 2020,0,"""来了""",qnjf,0.0,0.5262327818078083,False
6030,奎和葵很困,Thu Mar 12 23:50:26 +0800 2020,0,"""""",qnjf,0.0,0.5,False
6031,佳佳de曈曈日,Wed Mar 18 21:26:52 +0800 2020,0,"""🆒""",fashion,0.0,0.5,False
6032,甜坤咪,Thu Mar 12 23:41:44 +0800 2020,0,"""存一下""",qnjf,0.0,0.4677966101694915,True
6033,全世界偏偏喜欢你呢,Thu Mar 12 23:35:57 +0800 2020,0,"""嗯嗯额""",qnjf,0.0,0.5,False
6034,晒太阳的小葵花呀,Thu Mar 12 23:36:04 +0800 2020,0,"""cut版是拿来收藏的""",qnjf,0.0,0.811451330987369,True
6035,KUN小馨星xiaoxx,Thu Mar 12 23:36:28 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,True
6036,IKUNQING,Thu Mar 12 23:36:58 +0800 2020,0,"""爱你坤哥@蔡徐坤""",qnjf,0.0,0.9865356854863985,True
6037,Binky_乐观的胖墩,Thu Mar 12 23:36:58 +0800 2020,0,"""先看完整版，再来看一遍蔡PD的cut版@Adia秋秋""",qnjf,0.0,0.9994785344499452,False
6038,燕艉蝶a,Thu Mar 12 23:37:11 +0800 2020,0,"""转发微博""",qnjf,0.0,0.6438907129142762,False
6039,Z_惠丽ikun,Thu Mar 12 23:37:38 +0800 2020,0,"""哇哇""",qnjf,0.0,0.5,False
6040,想要登顶的蜗牛,Thu Mar 12 23:37:48 +0800 2020,0,"""我来了""",qnjf,0.0,0.5262327818078083,False
6041,温迪时代,Wed Mar 18 19:14:33 +0800 2020,0,"""""",fashion,0.0,0.5,False
6042,沉迷大帅哥的疯咪,Thu Mar 12 23:37:56 +0800 2020,0,"""真有你的""",qnjf,0.0,0.5305096913137115,False
6043,KUN_nami,Thu Mar 12 23:37:56 +0800 2020,0,"""不行了不行了""",qnjf,0.0,0.10163975925824065,True
6044,仙度瑞拉0908,Thu Mar 12 23:38:49 +0800 2020,0,"""有cut！！我来马！！！""",qnjf,0.0,0.481638361798733,False
6045,坤坤雪199402,Thu Mar 12 23:39:21 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,True
6046,芒果是徐坤的小猫咪,Thu Mar 12 23:39:22 +0800 2020,0,"""转发留着等会看""",qnjf,0.0,0.5281659856046943,True
6047,努力复习考试的牙套女孩,Thu Mar 12 23:39:49 +0800 2020,0,"""他真的好好""",qnjf,0.0,0.822262594203951,False
6048,佳哉_ikun,Thu Mar 12 23:40:12 +0800 2020,0,"""他真的很好，我很爱""",qnjf,0.0,0.9612978579687073,False
6049,哈哈de小白菜,Thu Mar 12 23:40:12 +0800 2020,0,"""转发微博""",qnjf,0.0,0.6438907129142762,False
6050,--不打小怪兽--,Thu Mar 12 23:40:27 +0800 2020,0,"""我来了，cut""",qnjf,0.0,0.5,False
6051,k_奶味葵葵,Thu Mar 12 23:40:59 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
6052,想太多了73744,Thu Mar 12 23:41:21 +0800 2020,0,"""蔡PD""",qnjf,0.0,0.8182313426953005,False
6053,Eleveness0802_,Wed Mar 18 19:12:35 +0800 2020,0,"""“只要你热爱”""",fashion,0.0,0.7988592842445161,True
6054,吃了倩倩-kun,Thu Mar 12 23:35:36 +0800 2020,0,"""太可爱了""",qnjf,0.0,0.6663463298769546,False
6055,是宝宝啊k,Wed Mar 18 19:17:58 +0800 2020,0,"""酷""",fashion,0.0,0.7368421052631581,False
6056,吃瓜伪少女,Thu Mar 12 23:34:09 +0800 2020,0,"""@反正不知道取啥 @挺爱买手机壳""",qnjf,0.0,0.27291367074715966,False
6057,迷失的_美丽,Thu Mar 12 23:31:35 +0800 2020,0,"""收了""",qnjf,0.0,0.20157068062827221,False
6058,DiDi我坤滴Ikun,Thu Mar 12 23:30:22 +0800 2020,0,"""Cut""",qnjf,0.0,0.5,True
6059,我是你们的情敌,Wed Mar 18 21:13:08 +0800 2020,0,"""哦哦""",fashion,0.0,0.5262327818078083,False
6060,cxk你好呀,Wed Mar 18 21:04:38 +0800 2020,0,"""""",fashion,0.0,0.5,False
6061,htg唯爱坤,Wed Mar 18 20:29:48 +0800 2020,0,"""蔡徐坤""",fashion,0.0,0.8182313426953005,True
6062,做你怀中的小猫,Wed Mar 18 19:58:14 +0800 2020,0,"""把自己变的更加强大，坚守那份初心继续前行。""",fashion,0.0,0.97429913316712,False
6063,芋头牛奶冰葵葵-,Wed Mar 18 19:34:40 +0800 2020,0,"""坤哥""",fashion,0.0,0.6000799053524193,True
6064,芒果冰味的你啊,Wed Mar 18 19:27:29 +0800 2020,0,"""""",fashion,0.0,0.5,False
6065,柚稚i奶坤,Thu Mar 12 23:31:05 +0800 2020,0,"""谢谢""",qnjf,0.0,0.5965665236051504,True
6066,欣然Zyy,Thu Mar 12 23:31:31 +0800 2020,0,"""好的""",qnjf,0.0,0.6558628208940429,False
6067,困了吖,Thu Mar 12 23:31:39 +0800 2020,0,"""存@蔡徐坤""",qnjf,0.0,0.9412988305954026,False
6068,菜菜的小霸王,Thu Mar 12 23:33:45 +0800 2020,0,"""@芒果冰疯了啊一一""",qnjf,0.0,0.9433189642616604,True
6069,麦芽芽吖,Thu Mar 12 23:31:47 +0800 2020,0,"""有cut！俺来了""",qnjf,0.0,0.5,False
6070,akdmsmmf,Thu Mar 12 23:32:24 +0800 2020,0,"""蔡pd的cut我來啦""",qnjf,0.0,0.8690052836695191,False
6071,yi只熊妹妹,Thu Mar 12 23:32:32 +0800 2020,0,"""cut 存  这么快的吗""",qnjf,0.0,0.642914782278993,False
6072,xxksg,Thu Mar 12 23:32:33 +0800 2020,0,"""cut""",qnjf,0.0,0.5,False
6073,葵奎loveforever,Thu Mar 12 23:32:56 +0800 2020,0,"""棒棒""",qnjf,0.0,0.9969959729506049,True
6074,爱坤的那个人,Thu Mar 12 23:33:12 +0800 2020,0,"""好棒""",qnjf,0.0,0.875,True
6075,小困给我欺负一下嘛·,Wed Mar 18 19:18:52 +0800 2020,0,"""新采访我来了！！""",fashion,0.0,0.6894109580969703,True
6076,ikun只为kun,Thu Mar 12 23:33:34 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,False
6077,暴富葵葵子次牛排0802,Thu Mar 12 23:33:38 +0800 2020,0,"""终于等到cut了~""",qnjf,0.0,0.5353531082374573,True
6078,坤儿哥的南栀,Thu Mar 12 23:41:44 +0800 2020,0,"""蔡pd你好温柔啊啊啊！""",qnjf,0.0,0.9814088520497913,True
6079,於惜云,Thu Mar 12 23:41:54 +0800 2020,0,"""我来了！存！""",qnjf,0.0,0.44176062723901866,False
6080,细水长流0304,Thu Mar 12 23:50:19 +0800 2020,0,"""蔡徐坤优秀！""",qnjf,0.0,0.9607812824604925,False
6081,那年春天6498977133,Thu Mar 12 23:42:34 +0800 2020,0,"""好优秀！""",qnjf,0.0,0.9120634172247974,False
6082,喂喂喂是我吖蔡小六,Thu Mar 12 23:45:00 +0800 2020,0,"""教父最棒!!!!!""",qnjf,0.0,0.9914756549915207,False
6083,IKUN_霜小姐,Thu Mar 12 23:45:08 +0800 2020,0,"""Mark一下""",qnjf,0.0,0.5,True
6084,肥肥的QQZone,Thu Mar 12 23:45:42 +0800 2020,0,"""！！！收藏""",qnjf,0.0,0.7131061753220022,False
6085,Pax若依Cxk,Thu Mar 12 23:45:55 +0800 2020,0,"""哈哈哈哈，我来重温cut了""",qnjf,0.0,0.9858245090943331,False
6086,芝士奶葵-,Thu Mar 12 23:46:05 +0800 2020,0,"""马""",qnjf,0.0,0.5340909090909091,True
6087,小葵困困forever,Thu Mar 12 23:46:19 +0800 2020,0,"""存一下""",qnjf,0.0,0.4677966101694915,True
6088,坤坤的凉薄,Thu Mar 12 23:46:20 +0800 2020,0,"""看了一遍又一变""",qnjf,0.0,0.8400027082276952,True
6089,信月葵集,Thu Mar 12 23:46:26 +0800 2020,0,"""马住蔡徐坤首期cut""",qnjf,0.0,0.836541000983491,False
6090,0310葵葵,Thu Mar 12 23:46:39 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
6091,葵的颜x,Thu Mar 12 23:46:40 +0800 2020,0,"""""",qnjf,0.0,0.5,False
6092,可乐可可and乐乐,Thu Mar 12 23:47:12 +0800 2020,0,"""马""",qnjf,0.0,0.5340909090909091,False
6093,小g76182,Thu Mar 12 23:47:30 +0800 2020,0,"""他会迎来属于他的时代""",qnjf,0.0,0.6119104062319376,True
6094,是Ikun呀zx,Thu Mar 12 23:47:39 +0800 2020,0,"""#青2青春制作人代表蔡徐坤# 这个cut🐴一下""",qnjf,0.0,0.9962951808466776,False
6095,哔哔滴巴哔滴,Thu Mar 12 23:47:49 +0800 2020,0,"""Cut来了""",qnjf,0.0,0.5,False
6096,郭小懒1025,Thu Mar 12 23:48:06 +0800 2020,0,"""先码""",qnjf,0.0,0.5,False
6097,叫脑瓦特阿_,Thu Mar 12 23:49:06 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6098,派大星旺仔,Thu Mar 12 23:49:28 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6099,蔡蔡要吃卷心菜,Wed Mar 18 17:14:18 +0800 2020,0,"""用时间来证明一切""",fashion,0.0,0.48287653046287005,True
6100,浅忆梦cj,Thu Mar 12 23:49:35 +0800 2020,0,"""没看节目，只想看坤坤cut，终于等到，好温柔，疯狂pick蔡徐坤学长""",qnjf,0.0,0.96648379778073,False
6101,一直陪伴CcRr,Thu Mar 12 23:49:41 +0800 2020,0,"""蔡徐坤你是温柔本身  值得我爱.""",qnjf,0.0,0.9990666486735024,False
6102,Akane茜茜爱坤坤,Thu Mar 12 23:50:08 +0800 2020,0,"""蔡PD太帅了太帅了太帅了""",qnjf,0.0,0.7666207934058407,True
6103,大白超爱困,Thu Mar 12 23:44:53 +0800 2020,0,"""存""",qnjf,0.0,0.4677966101694915,True
6104,风光真美好,Thu Mar 12 23:44:53 +0800 2020,0,"""//@全世界安利KUN: 这个cut我🐴一下！可可爱爱的蔡代表看不够啊""",qnjf,0.0,0.9180899395717076,False
6105,蔡蔡要吃卷心菜,Wed Mar 18 17:14:47 +0800 2020,0,"""作品就是他最好的铠甲""",fashion,0.0,0.8334676756007275,True
6106,小葵Kun1,Thu Mar 12 23:43:48 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,True
6107,TRISTE-KUN,Thu Mar 12 23:42:50 +0800 2020,0,"""感谢感谢感谢""",qnjf,0.0,0.9008603117604163,True
6108,阿蕊啊蕊s,Wed Mar 18 18:45:56 +0800 2020,0,"""蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤""",fashion,0.0,0.9999999999974458,False
6109,今天好困喏,Thu Mar 12 23:42:51 +0800 2020,0,"""马一个""",qnjf,0.0,0.5126443734470245,False
6110,川崎街82号,Wed Mar 18 18:26:55 +0800 2020,0,"""蔡徐坤""",fashion,0.0,0.8182313426953005,True
6111,htg唯爱坤,Thu Mar 12 23:43:13 +0800 2020,0,"""收藏了""",qnjf,0.0,0.7341040462427746,True
6112,柳千仁-zhy,Wed Mar 18 18:21:18 +0800 2020,0,"""蔡徐坤~~""",fashion,0.0,0.8020859269935734,False
6113,cherry啦啦啦啦啦啦啦啦,Wed Mar 18 18:18:32 +0800 2020,0,"""蔡徐坤呀""",fashion,0.0,0.8182313426953005,False
6114,802无人岛之歌,Thu Mar 12 23:43:31 +0800 2020,0,"""#蔡徐坤青2舞台首秀# #青2青春制作人代表蔡徐坤#  存""",qnjf,0.0,0.992732776373494,True
6115,蔡老板请多关照,Wed Mar 18 18:10:52 +0800 2020,0,"""我来当你的铠甲！我来保护好你！我的坤坤让我们一起努力！让我们一起加油！@蔡徐坤""",fashion,0.0,0.9898871272957441,False
6116,奶坤星球kun,Thu Mar 12 23:43:49 +0800 2020,0,"""蔡制作人 cut来了""",qnjf,0.0,0.9240011473500075,True
6117,下雨75489,Wed Mar 18 17:44:42 +0800 2020,0,"""""",fashion,0.0,0.5,False
6118,每天都困的葵,Wed Mar 18 18:04:25 +0800 2020,0,"""作品是蔡徐坤最好的盔甲！""",fashion,0.0,0.9480812744001608,False
6119,草莓葵黛露,Thu Mar 12 23:43:54 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6120,你个小蠢脸,Thu Mar 12 23:44:00 +0800 2020,0,"""单人cut 哇哇哇 太过瘾了 教父太棒了""",qnjf,0.0,0.9932073383166388,False
6121,草莓葵黛露,Thu Mar 12 23:44:05 +0800 2020,0,"""蔡徐坤走花路吧""",qnjf,0.0,0.8358862966343894,False
6122,杜大帅被网络暴力了,Wed Mar 18 17:49:33 +0800 2020,0,"""真好""",fashion,0.0,0.659726197600683,False
6123,杜大帅被网络暴力了,Wed Mar 18 17:49:30 +0800 2020,0,"""棒""",fashion,0.0,0.9504950495049506,False
6124,小米乖乖ING,Thu Mar 12 23:44:29 +0800 2020,0,"""为坤而战❤️""",qnjf,0.0,0.586511035266812,False
6125,嬉戏52,Thu Mar 12 23:44:32 +0800 2020,0,"""蔡徐坤""",qnjf,0.0,0.8182313426953005,False
6126,笔芯xin全世界最好的坤坤,Thu Mar 12 23:44:35 +0800 2020,0,"""n刷出不去了，我们优秀的蔡制作人""",qnjf,0.0,0.9851116710361214,True
6127,做你阁楼的猫,Fri Mar 13 14:39:52 +0800 2020,0,"""🐴 了， 可可爱爱蔡徐坤，爱了♡@蔡徐坤""",qnjf,0.0,0.9975289746139946,False
6128,甜味拾荒者XD,Fri Mar 13 14:40:14 +0800 2020,0,"""@你看这个碗它又大又圆-""",qnjf,0.0,0.28370345603456304,False
6129,有点kun噫,Fri Mar 13 14:47:07 +0800 2020,0,"""🐴🐴🐴""",qnjf,0.0,0.5,False
6130,葵妈爱KUN,Thu Mar 12 22:17:12 +0800 2020,0,"""而且他长这样""",hld,0.0,0.5,True
6131,accompanyandbrave,Thu Mar 12 22:15:35 +0800 2020,0,"""重点:他长这样""",hld,0.0,0.5849183839785963,False
6132,葵幼恩,Thu Mar 12 22:15:41 +0800 2020,0,"""总而言之他好好看""",hld,0.0,0.6280659780296179,False
6133,shaliwa沙里瓦,Thu Mar 12 22:15:49 +0800 2020,0,"""他长这样""",hld,0.0,0.5,False
6134,海遥的宝贝是小葵,Thu Mar 12 22:15:53 +0800 2020,0,"""温柔且强大""",hld,0.0,0.9539316847345615,True
6135,五月乔木六月天,Thu Mar 12 22:16:08 +0800 2020,0,"""发自骨子里的温柔""",hld,0.0,0.9452888352520015,False
6136,224kv,Thu Mar 12 22:16:08 +0800 2020,0,"""终于""",hld,0.0,0.5870307167235498,False
6137,星野夏和,Thu Mar 12 22:16:13 +0800 2020,0,"""他真的很好的！""",hld,0.0,0.8182920826337363,False
6138,hi苏大痣,Thu Mar 12 22:16:14 +0800 2020,0,"""嘿嘿""",hld,0.0,0.6440677966101697,False
6139,我也要吃蛋炒饭,Thu Mar 12 22:16:17 +0800 2020,0,"""""",hld,0.0,0.5,False
6140,听听你说的话,Thu Mar 12 22:16:27 +0800 2020,0,"""搞偶真的不后悔""",hld,0.0,0.06200009905085346,False
6141,伴kun永行,Thu Mar 12 22:16:29 +0800 2020,0,"""真的绝""",hld,0.0,0.6183442350535355,False
6142,茶杯仙森,Thu Mar 12 22:16:37 +0800 2020,0,"""他真的好温柔好苏""",hld,0.0,0.9956648794113975,False
6143,画茶闲情抒,Thu Mar 12 22:16:40 +0800 2020,0,"""""",hld,0.0,0.5,False
6144,82号狮子饲养员,Thu Mar 12 22:16:41 +0800 2020,0,"""蔡徐坤真的很值得""",hld,0.0,0.9700644289372067,True
6145,坤困奎葵500,Thu Mar 12 22:16:44 +0800 2020,0,"""//@七分甜落:他C位定有他的理由 我没追那年偶 但他在快本给谢娜挡锅真的有戳我""",hld,0.0,0.9984357648849713,True
6146,一口一个坤子哥,Thu Mar 12 22:16:48 +0800 2020,0,"""不用后悔，现在看来得及！//@荷兰豆养殖专家:我没看过偶，我承认我后悔了""",hld,0.0,0.3304209712024684,True
6147,柠檬爱困,Thu Mar 12 22:16:58 +0800 2020,0,"""他长这样""",hld,0.0,0.5,True
6148,wang荷漪,Thu Mar 12 22:16:58 +0800 2020,0,"""了解一下蔡代表不难，看他的专访微博，干嘛要看营销号跟风呢，黑他的都是对手和资本""",hld,0.0,0.9108494199146262,False
6149,cxk的未婚妻,Thu Mar 12 22:16:59 +0800 2020,0,"""你好会说哦关注了！""",hld,0.0,0.7190033164542877,False
6150,小葵姐姐2004,Thu Mar 12 22:17:04 +0800 2020,0,"""我可以""",hld,0.0,0.5262327818078083,True
6151,L葵里奎气Y,Thu Mar 12 22:17:05 +0800 2020,0,"""我不会夸""",hld,0.0,0.7795986402796471,False
6152,葵葵捧在手心的旺仔牛奶,Thu Mar 12 22:15:32 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好# #蔡徐坤耳朵红了#  是啊 蔡徐坤长这样而且他真的好专业""",hld,0.0,0.9611596467563438,True
6153,陶宝麻麻802,Thu Mar 12 22:15:27 +0800 2020,0,"""#蔡徐坤 打篮球只是我的爱好# #蔡徐坤耳朵红了# #青春有你2#""",hld,0.0,0.9615021616014895,True
6154,旺仔蔡蔡豆,Thu Mar 12 22:15:20 +0800 2020,0,"""他一直很好啊""",hld,0.0,0.7795229979671993,True
6155,十六夜綺羅星,Thu Mar 12 22:14:38 +0800 2020,0,"""又温柔又强大 小说男主角蔡坤""",hld,0.0,0.9947604597074258,False
6156,大白柚奶葵不奎,Thu Mar 12 22:14:08 +0800 2020,0,"""他是真的很不错啊""",hld,0.0,0.9421514967904675,True
6157,蔡先生家的筱棐,Thu Mar 12 22:14:08 +0800 2020,0,"""""",hld,0.0,0.5,True
6158,给我一根烟花棒-_,Thu Mar 12 22:14:08 +0800 2020,0,"""最重要的是 他长这样！！！！！""",hld,0.0,0.5163698744996938,False
6159,把蔡徐坤撂倒ovo,Thu Mar 12 22:14:13 +0800 2020,0,"""唉幸好我入坑快""",hld,0.0,0.1389821653050849,True
6160,甜甜的兔纸仙女,Thu Mar 12 22:14:14 +0800 2020,0,"""我对他一直都有好感，有实力，有颜值，温柔，绅士""",hld,0.0,0.9561283733385009,False
6161,蔡徐坤的领带控,Thu Mar 12 22:14:34 +0800 2020,0,"""温柔体贴""",hld,0.0,0.9792813678241137,True
6162,思思-KUN,Thu Mar 12 22:14:36 +0800 2020,0,"""最棒的蔡徐坤 最温柔最暖心的蔡制作人""",hld,0.0,0.9999796599224812,True
6163,魔仙小困,Thu Mar 12 22:14:37 +0800 2020,0,"""最后一句哈哈哈太真实了！他长这样哎！！！帅哥！！""",hld,0.0,0.9703349955909732,True
6164,Infinite_powerrrrrrr,Thu Mar 12 22:14:38 +0800 2020,0,"""最后一句重点！""",hld,0.0,0.5942865166738884,False
6165,夏夜晚困,Thu Mar 12 22:14:41 +0800 2020,0,"""哈哈哈get到啦""",hld,0.0,0.8684210526315791,False
6166,多爱蔡徐坤行不行,Thu Mar 12 22:15:11 +0800 2020,0,"""他真的很温柔""",hld,0.0,0.932337523739301,True
6167,一兆歌年鑑,Thu Mar 12 22:14:48 +0800 2020,0,"""超棒""",hld,0.0,0.8999999999999999,False
6168,葵葵的痣0802,Wed Mar 18 20:30:30 +0800 2020,0,"""来了""",fashion,0.0,0.5262327818078083,True
6169,观察82号小星球-K,Thu Mar 12 22:14:54 +0800 2020,0,"""蔡徐坤很温柔""",hld,0.0,0.975291482509487,True
6170,晴天下雨阴天打雷,Thu Mar 12 22:14:59 +0800 2020,0,"""真的好认真，好努力，好仔细，也很用心对待每一个学员，因为他知道追梦的不容易，他希望每个喜欢舞台的人都有资格，有能力拥有站上台发光发亮的那一刻""",hld,0.0,0.9999781833622213,False
6171,麟坤奎葵困,Thu Mar 12 22:15:01 +0800 2020,0,"""害 都这么夸我宝贝 我都不好意思了""",hld,0.0,0.8265143103289303,True
6172,ashleywess,Thu Mar 12 22:15:02 +0800 2020,0,"""长的好可爱""",hld,0.0,0.8977634684696416,False
6173,向日奶葵,Thu Mar 12 22:15:03 +0800 2020,0,"""完美？""",hld,0.0,0.807605262922147,True
6174,玉Kuna,Thu Mar 12 22:15:02 +0800 2020,0,"""总结到位""",hld,0.0,0.7643979057591622,False
6175,-环游也有趣,Thu Mar 12 22:15:04 +0800 2020,0,"""长这样！！！我们蔡徐坤长这样！！！！！""",hld,0.0,0.5811066463057765,False
6176,小葵困困forever,Thu Mar 12 22:17:06 +0800 2020,0,"""真的很棒啊""",hld,0.0,0.9005414795052549,True
6177,Lovely·P·Words·Princess-,Thu Mar 12 22:17:16 +0800 2020,0,"""""",hld,0.0,0.5,False
6178,想要坤哥抱抱,Thu Mar 12 22:14:00 +0800 2020,0,"""害，他一直都是温柔绅士体贴善良！！！很暖心每次都照顾好他人！害！！！！！！！！他就是那么的完美又帅气有实力谦虚礼貌以下省略一万字巴拉巴拉…………………………………没办法我的男人就是那么优秀！！！哈哈哈哈哈哈哈@蔡徐坤""",hld,0.0,0.999999986794301,True
6179,Nan_卡卡,Thu Mar 12 22:17:17 +0800 2020,0,"""主要是长这样""",hld,0.0,0.5732087227414331,False
6180,葵面小困-,Thu Mar 12 22:20:00 +0800 2020,0,"""主！要！是！他！长！这！样！""",hld,0.0,0.49075001399618745,True
6181,多点橘栗,Thu Mar 12 22:20:02 +0800 2020,0,"""他真的太温柔了""",hld,0.0,0.7159155215568971,False
6182,蔡徐坤的小包子啊,Thu Mar 12 22:20:05 +0800 2020,0,"""可可爱爱""",hld,0.0,0.9188908873483798,True
6183,就算是正式告个别吧,Thu Mar 12 22:20:20 +0800 2020,0,"""他是巨c，是当之无愧的偶像""",hld,0.0,0.7591769958839736,False
6184,真的truly,Thu Mar 12 22:20:23 +0800 2020,0,"""我爱他呜呜呜""",hld,0.0,0.7483050847457626,False
6185,爱上K幼恩,Thu Mar 12 22:20:28 +0800 2020,0,"""涐简直分分钟要晕倒""",hld,0.0,0.015768909830612632,False
6186,BURY_bigotry,Thu Mar 12 22:20:38 +0800 2020,0,"""还好我看了偶，不然后悔一辈子""",hld,0.0,0.6333097145683624,False
6187,葵葵今天洗头了没,Thu Mar 12 22:20:39 +0800 2020,0,"""他就是温柔本身""",hld,0.0,0.8694546229953743,True
6188,田甜的小坤-,Thu Mar 12 22:20:43 +0800 2020,0,"""是啊 他真的长这样""",hld,0.0,0.6551856309294443,True
6189,妹宝骑士,Thu Mar 12 22:20:44 +0800 2020,0,"""而且他长这样哈哈哈哈哈哈哈哈笑死我了""",hld,0.0,0.9684624156324957,False
6190,妄于呐,Thu Mar 12 22:20:45 +0800 2020,0,"""""",hld,0.0,0.5,False
6191,只羊巡游记_KUN,Thu Mar 12 22:20:49 +0800 2020,0,"""他C有他的理由！""",hld,0.0,0.057300773493582535,True
6192,萌坤美滋滋,Thu Mar 12 22:20:51 +0800 2020,0,"""他一直都是如此，从未改变，只不过总被人扭曲""",hld,0.0,0.8571587005377374,True
6193,Congratulations-八月,Thu Mar 12 22:20:58 +0800 2020,0,"""没错，他还长这样帅""",hld,0.0,0.6445767117860092,True
6194,唯爱我坤2767,Wed Mar 18 20:26:43 +0800 2020,0,"""作品就是他最好的盔甲""",fashion,0.0,0.8334676756007275,True
6195,大时代小欢喜,Thu Mar 12 22:21:09 +0800 2020,0,"""好可爱""",hld,0.0,0.8789676580241895,False
6196,胖胖粗来丸,Thu Mar 12 22:21:17 +0800 2020,0,"""最后一句""",hld,0.0,0.5358744394618834,False
6197,imicylau,Thu Mar 12 22:21:29 +0800 2020,0,"""对啊他就长这样啊小蔡就是一个清清爽爽小帅哥""",hld,0.0,0.8901638992671819,False
6198,缪贼可困困,Thu Mar 12 22:21:31 +0800 2020,0,"""他一直都长这样""",hld,0.0,0.125,True
6199,菜困好可爱,Thu Mar 12 22:21:33 +0800 2020,0,"""蔡徐坤，值得重新了解一下""",hld,0.0,0.9250745000312004,True
6200,北归归归,Thu Mar 12 22:21:42 +0800 2020,0,"""嗯嗯嗯我十分赞同""",hld,0.0,0.56,False
6201,是小猪猪cc,Thu Mar 12 22:19:58 +0800 2020,0,"""真的很暖""",hld,0.0,0.8093156925875876,False
6202,喂喂喂我是小葵妈,Thu Mar 12 22:19:53 +0800 2020,0,"""爱了""",hld,0.0,0.7483050847457626,True
