,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
1517,桃之幺幺·,Sun Mar 15 16:35:49 +0800 2020,1.0,"""我的天   好有趣的采访！！！！！""",xlzy,0.8085489550059709,0.5,False
1518,cherry-0305,Thu Mar 12 14:26:48 +0800 2020,1.0,"""可爱""",wyyl,0.8088888888888889,0.5,False
1519,快乐不打烊86560,Sun Mar 15 15:05:23 +0800 2020,1.0,"""好可爱呀""",xlzy,0.8789676580241895,0.5,False
1520,Abigail爱困吖,Sun Mar 15 16:37:29 +0800 2020,1.0,"""大厂共有一出手，热搜必须搞到手！哈哈哈哈哈哈哈哈，蔡困，你个造句天才，你要笑死我吗！""",xlzy,0.9597691122315685,0.5,True
1521,木易三水一米田,Thu Mar 12 14:24:12 +0800 2020,1.0,"""蔡徐坤说得对""",wyyl,0.721881236857999,0.5,False
1522,0802号_戀葵星球,Sun Mar 15 16:36:11 +0800 2020,1.0,"""啊哈哈哈哈哈哈哈好可爱呀！""",xlzy,0.9956867752759386,0.5,True
1523,岑风十七,Thu Mar 12 14:21:15 +0800 2020,1.0,"""来了来了，""",wyyl,0.8182313426953005,0.5,False
1524,思思-KUN,Thu Mar 12 13:05:59 +0800 2020,1.0,"""来看超有梗的坤制作人""",wyyl,0.7809924729568811,0.5,True
1525,Aprilsand,Fri Mar 13 00:12:56 +0800 2020,1.0,"""说的那一瞬间我真的太心疼了""",mgyl,0.8750574012949325,0.5,False
1526,K-Maifeite,Thu Mar 12 13:05:58 +0800 2020,1.0,"""我来了我来了""",wyyl,0.5262327818078083,0.5,False
1527,坤之岛字幕组,Sun Mar 15 14:01:42 +0800 2020,1.0,"""可爱""",xlzy,0.8088888888888889,0.5,True
1528,爱困芒果冰,Thu Mar 12 13:15:53 +0800 2020,1.0,"""文字版的自己想想蔡小葵说话的语气表情动作也是蛮有意思的，我要高冷""",wyyl,0.9257909690481354,0.5,True
1529,蔡先生的顾兮鸭,Sun Mar 15 14:01:27 +0800 2020,1.0,"""哈哈哈哈哈，真的是蔡有梗了@蔡徐坤""",xlzy,0.9985535609962148,0.5,True
1530,小夜招财进宝,Sun Mar 15 13:45:22 +0800 2020,1.0,"""""",xlzy,0.5,0.5,False
1531,甜筒超甜的吖,Fri Mar 13 09:43:33 +0800 2020,1.0,"""谢谢，有被笑到，可是你除了无语你还会说什么，无语""",wyyl,0.06583990674392859,0.5,False
1532,猫选之子·狗不理菜包,Sun Mar 15 14:02:18 +0800 2020,1.0,"""蔡pd是现在才会截图还是之前就会啊我们菜菜没有那么笨好吧@蔡徐坤 蔡徐坤""",xlzy,0.9555926398890218,0.5,False
1533,阿呀倪呀,Thu Mar 12 23:43:32 +0800 2020,1.0,"""我一直都知道他很好""",mgyl,0.7963159603326924,0.5,False
1534,种菜养猫达人,Mon Mar 16 17:42:14 +0800 2020,1.0,"""理智，送个所有人""",xlyl,0.8645421916421541,0.5,False
1535,zsajk,Sun Mar 15 16:13:49 +0800 2020,1.0,"""你背光而来，乘着夏凉，裹着清风，徐徐缓缓， 任笑晕浅浅，扯着云被，踏着桦香，漫漫散散。@蔡徐坤""",xlzy,0.9967780330331907,0.5,False
1536,DAMA_0802,Sun Mar 15 13:50:06 +0800 2020,1.0,"""“我现在会了”所以之前是不会的对吗？""",xlzy,0.34817778424048396,0.5,True
1537,每天都很困iiiikkkoo,Mon Mar 16 17:53:15 +0800 2020,1.0,"""Ella真的太棒了，性格好还有趣""",xlyl,0.9666817009030261,0.5,False
1538,西月七樱,Mon Mar 16 17:53:31 +0800 2020,1.0,"""好可爱啊ella老师""",xlyl,0.9771238924218256,0.5,False
1539,呆琶呆妳,Mon Mar 16 18:56:08 +0800 2020,1.0,"""ella采访好轻松哦""",xlyl,0.8824903664850237,0.5,False
1540,Dream限定小坤,Thu Mar 12 13:16:13 +0800 2020,1.0,"""新的一年让我们高冷起来@蔡徐坤""",wyyl,0.9646437701504011,0.5,True
1541,花痴猫-猫咪,Sun Mar 15 17:50:06 +0800 2020,1.0,"""坤哥还会顺口溜呢！""",xlzy,0.6231795861308064,0.5,False
1542,知鸥-August,Thu Mar 12 23:58:06 +0800 2020,1.0,"""其实大家都忘了，蔡徐坤才是那个没有后台没有包装的人.他是靠着选秀节目，被粉丝一票一票投上来的，那是很现实很残酷的，一票之差就会被淘汰。但凡你稍微了解一点蔡徐坤，你就会发现他万般的好""",mgyl,0.5464703257498938,0.5,False
1543,柠檬味惠子,Sun Mar 15 17:38:51 +0800 2020,1.0,"""你就是不会截图@蔡徐坤""",xlzy,0.909488198012778,0.5,False
1544,孟家大格格,Thu Mar 12 23:45:35 +0800 2020,1.0,"""蔡徐坤救了吴亦凡  xz救了蔡徐坤（小声说别骂我）""",mgyl,0.9946190054005342,0.5,False
1545,莎莎比亚0,Thu Mar 12 23:45:29 +0800 2020,1.0,"""这应该算是对全网黑的回应了吧，真的很温柔，希望小蔡可以在这条花路上越走越远~""",mgyl,0.9979102157144479,0.5,False
1546,xxx很困1,Thu Mar 12 23:44:31 +0800 2020,1.0,"""真是看到就烦""",mgyl,0.7499999999999999,0.5,False
1547,eonoes心意如我,Thu Mar 12 13:28:48 +0800 2020,1.0,"""有如此幽默的灵魂，硬是说自己很无趣，我也是无语了@现在看""",wyyl,0.6033595155100314,0.5,False
1548,天团的女人-冉耶比,Thu Mar 12 23:44:22 +0800 2020,1.0,"""性格好好呀""",mgyl,0.6507155952707947,0.5,False
1549,我是凯迪哥,Mon Mar 16 17:40:15 +0800 2020,1.0,"""现在的不叫女团，🐍团才是中国唯一女团。谢谢。""",xlyl,0.550630330551843,0.5,False
1550,YQIQIGE,Sun Mar 15 14:08:30 +0800 2020,1.0,"""#蔡徐坤冲呀#""",xlzy,0.7848834423144085,0.5,False
1551,大厂的蔚然啊,Fri Mar 13 00:11:06 +0800 2020,1.0,"""黑坤已经把坤坤弄怕了。""",mgyl,0.39649036561138595,0.5,False
1552,想要k發財,Thu Mar 12 14:17:41 +0800 2020,1.0,"""我的天蔡PD太有梗了吧！有被笑到哈哈哈哈""",wyyl,0.5865182949762264,0.5,False
1553,脑袋kkkk,Mon Mar 16 18:12:15 +0800 2020,1.0,"""一些确实劣迹的艺人还是别了吧""",xlyl,0.18681293613034566,0.5,False
1554,好困的KUN,Sun Mar 15 14:02:37 +0800 2020,1.0,"""冲呀没有哈哈哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.5,True
1555,菜菜有营养2019,Thu Mar 12 14:16:17 +0800 2020,1.0,"""哈哈哈哈哈有趣的蔡徐坤""",wyyl,0.9887508747338152,0.5,True
1556,虞书欣-,Mon Mar 16 17:53:37 +0800 2020,1.0,"""都不容易""",xlyl,0.3931017532776516,0.5,False
1557,蔡小葵葵葵葵葵葵葵葵葵,Sun Mar 15 13:50:17 +0800 2020,1.0,"""哈哈哈蔡PD好有梗""",xlzy,0.9763696325944998,0.5,True
1558,欧楚楚呐,Sun Mar 15 13:45:33 +0800 2020,1.0,"""我来了蔡代表""",xlzy,0.8654233973777261,0.5,False
1559,一只可爱的小熊呀,Thu Mar 12 13:05:17 +0800 2020,1.0,"""我来啦""",wyyl,0.5262327818078083,0.5,False
1560,小菜Ba碟,Sun Mar 15 14:08:33 +0800 2020,1.0,"""蔡pd好好啊""",xlzy,0.9298363225877478,0.5,False
1561,808123ikun,Sun Mar 15 16:47:46 +0800 2020,1.0,"""哈哈哈哈哈哈还知道沉和捞俩个饭圈词语，不愧是5G🏄达人太可爱了""",xlzy,0.999364830695912,0.5,False
1562,露露不是花生牛奶,Tue Mar 17 09:41:49 +0800 2020,1.0,"""没想到会被蔡徐坤俘获的一天😂""",xlyl,0.5866002227653649,0.5,False
1563,坤坤煲好好吃,Thu Mar 12 13:16:17 +0800 2020,1.0,"""哈哈哈“爬去哪里”  """,wyyl,0.6527295860559394,0.5,True
1564,洛洛来了o,Sun Mar 15 16:48:26 +0800 2020,1.0,"""蔡PD帅气!""",xlzy,0.8571723159654662,0.5,False
1565,大美鸡子,Mon Mar 16 17:31:21 +0800 2020,1.0,"""支持""",xlyl,0.626712328767123,0.5,False
1566,蔡徐坤的神秘女友,Thu Mar 12 13:05:09 +0800 2020,1.0,"""蔡PD优秀""",wyyl,0.9645527974364603,0.5,True
1567,我的荆棘玫瑰,Thu Mar 12 13:28:59 +0800 2020,1.0,"""蔡徐坤太苏了吧哈哈哈""",wyyl,0.992512911940106,0.5,False
1568,你可不可以让一下,Sun Mar 15 13:49:55 +0800 2020,1.0,"""冲呀 有土到 哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9988648578871546,0.5,False
1569,八月甜葵o,Thu Mar 12 13:50:57 +0800 2020,1.0,"""蔡pd太可爱了！""",wyyl,0.87932581074958,0.5,True
1570,林三岁哎,Thu Mar 12 23:43:29 +0800 2020,1.0,"""坚持热爱保持初心期待蔡pd""",mgyl,0.9727172691413064,0.5,False
1571,我就浪咋滴QAQ,Thu Mar 12 23:51:10 +0800 2020,1.0,"""我先来，鸡你太美""",mgyl,0.6062099031127838,0.5,False
1572,四体不勤只会恰鱼,Mon Mar 16 19:45:59 +0800 2020,1.0,"""@zt滑倒""",xlyl,0.40601882121087784,0.5,False
1573,一个爱困的小号,Thu Mar 12 23:50:30 +0800 2020,1.0,"""虽然这是你的释然，但我还是意难平，但我们要高冷，请来#青春有你2# 了解真实的@蔡徐坤 ，而不是别人口中的他""",mgyl,0.9926927768631847,0.5,True
1574,北沫-M,Sun Mar 15 14:46:36 +0800 2020,1.0,"""坤哥真的好可爱""",xlzy,0.9327937806275965,0.5,False
1575,小粥拌酱,Sun Mar 15 13:46:06 +0800 2020,1.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈蔡PD好有梗哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9999999074580029,0.5,False
1576,繁华似锦278,Sun Mar 15 16:50:54 +0800 2020,1.0,"""""",xlzy,0.5,0.5,False
1577,photography_,Thu Mar 12 23:49:41 +0800 2020,1.0,"""娱乐圈其实是最干净最纯粹的，因为只有名和利""",mgyl,0.5188901559918756,0.5,False
1578,爱KunKunandJay,Sun Mar 15 17:43:15 +0800 2020,1.0,"""真的停不下来的喜欢你啊蔡徐坤宝贝@蔡徐坤""",xlzy,0.9954250729221877,0.5,False
1579,KenshinJohn,Thu Mar 12 23:48:56 +0800 2020,1.0,"""哎 和鸡你太美说抱歉 毕竟开玩笑的人觉得不好笑 鬼畜就不应该继续下去了……""",mgyl,0.3548734353100018,0.5,False
1580,我的天使就是他,Sun Mar 15 14:47:12 +0800 2020,1.0,"""""",xlzy,0.5,0.5,False
1581,未知有点困,Thu Mar 12 13:19:49 +0800 2020,1.0,"""来咯！！！！！！！！！！！！！！！文字版""",wyyl,0.528688632853038,0.5,False
1582,頭號粉絲小白,Mon Mar 16 20:58:34 +0800 2020,1.0,"""很多心酸你都沒講～ 上山下海飛天跳樓什麼你們沒做過😌 那時候哭的嘞🤣  還有累到直播電台節目直接睡趴，壓力大到在直播綜藝當場拿mic打頭                        最後為何我對你們討論蘇慧倫都沒老這話題並不意外""",xlyl,0.0012604008157853785,0.5,False
1583,大不列颠真的颠,Thu Mar 12 23:46:48 +0800 2020,1.0,"""图片评论  网页链接""",mgyl,0.22115706397004686,0.5,False
1584,小困爱蔡蔡,Sun Mar 15 13:45:59 +0800 2020,1.0,"""哈哈哈哈哈好可爱""",xlzy,0.9773510495340744,0.5,True
1585,Vin_苒,Fri Mar 13 00:11:54 +0800 2020,1.0,"""想坐哥哥旁边""",mgyl,0.9813539682256289,0.5,False
1586,琳琳公主chaoaita,Thu Mar 12 23:51:35 +0800 2020,1.0,"""人人都嘲笑他打篮球 却很少有人记得他九十度鞠躬的样子""",mgyl,0.6416201522093367,0.5,False
1587,你可能减肥啊,Mon Mar 16 19:28:33 +0800 2020,1.0,"""心疼那些接受网络的明星们""",xlyl,0.6614669098238881,0.5,False
1588,KKEe_CChun,Mon Mar 16 19:15:27 +0800 2020,1.0,"""时长""",xlyl,0.2500000000000001,0.5,False
1589,丞哥小tin,Thu Mar 12 23:42:35 +0800 2020,1.0,"""蔡徐坤""",mgyl,0.8182313426953005,0.5,False
1590,职黑都会有报应,Sun Mar 15 14:06:37 +0800 2020,1.0,"""哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.5,False
1591,原来是想容,Thu Mar 12 23:43:25 +0800 2020,1.0,"""路人表示看了之后觉得挺好的挺细心的""",mgyl,0.9884822632696262,0.5,False
1592,永爱嘉伦xx,Thu Mar 12 23:43:19 +0800 2020,1.0,"""觉得坤坤很绅士""",mgyl,0.5006143156233382,0.5,False
1593,grace_1801,Sun Mar 15 14:06:35 +0800 2020,1.0,"""现在看他的采访好有趣哦""",xlzy,0.9155796267287581,0.5,False
1594,樱仔的电子屏幕要练好繁体字,Mon Mar 16 22:50:22 +0800 2020,1.0,"""被黑也是常事，我还记得被推上电椅，害怕走光的h//@SHE吧: 现在艺人粉丝经常抱怨公司压榨，但这就是成名承受的代价十几年前 S.H.E  一年三张，五年九张专辑，商演巡演不停，每次宣传期大中华＋新马各种通告，什么惊险无聊的主题都去过，戏剧主持没落下，连轴转、蜡烛几头烧是家常便饭""",xlyl,0.4400562378250681,0.5,False
1595,Lucky-宁殷,Mon Mar 16 23:04:13 +0800 2020,1.0,"""三个人抱头痛哭？哈哈哈哈哈""",xlyl,0.692463441648079,0.5,False
1596,看个锤子阿OE,Thu Mar 12 23:42:25 +0800 2020,1.0,"""蔡徐坤可以""",mgyl,0.8182313426953005,0.5,False
1597,十六是个憨憨,Thu Mar 12 23:53:00 +0800 2020,1.0,"""不要回黑 专注自家""",mgyl,0.8427318628546296,0.5,False
1598,狐狸ikun,Thu Mar 12 23:43:29 +0800 2020,1.0,"""我想讲的是，蔡徐坤，你可以参照李荣浩老师，不能影响她们，你要一个自然的板脸""",mgyl,0.9990050520592199,0.5,False
1599,小确幸RM,Thu Mar 12 13:19:45 +0800 2020,1.0,"""采访文字版。嘻嘻""",wyyl,0.9850768680361043,0.5,False
1600,坤家的菜花,Thu Mar 12 13:19:50 +0800 2020,1.0,"""让我康康""",wyyl,0.5,0.5,True
1601,孤独de消音器,Thu Mar 12 23:46:46 +0800 2020,1.0,"""坤坤今天真漂亮，她终于能勇于面对了呢，爱你哟，我的🐔""",mgyl,0.998924390467372,0.5,False
1602,今天也在嗷嗷叫·,Sun Mar 15 14:07:33 +0800 2020,1.0,"""蔡徐坤冲鸭""",xlzy,0.6346191731675036,0.5,False
1603,你的蛟KUN,Sun Mar 15 13:46:01 +0800 2020,1.0,"""好好笑哦～他之前真的不会截图唉！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,1.0,0.5,True
1604,坤坤的小姿姐姐,Sun Mar 15 13:58:32 +0800 2020,1.0,"""三岁不能更多""",xlzy,0.47721858746980694,0.5,True
1605,袁家的柴二狗,Sun Mar 15 16:39:06 +0800 2020,1.0,"""这个男的真的好土又好有梗""",xlzy,0.7567589524721955,0.5,False
1606,崽崽的小宝贝KUN,Sun Mar 15 15:23:18 +0800 2020,1.0,"""哈哈哈哈我来啦""",xlzy,0.8684210526315791,0.5,True
1607,甜味豆瓣酱,Wed Apr 01 13:48:12 +0800 2020,1.0,"""@珍珠奶茶不加奶茶茶""",wbzy,0.9315271264719603,0.5,False
1608,Biiiii今天发微博了吗,Sun Mar 15 16:57:07 +0800 2020,1.0,"""鹅鹅鹅鹅鹅鹅""",xlzy,0.5,0.5,False
1609,你就认我做大哥,Tue Mar 17 10:28:46 +0800 2020,1.0,"""之前黑了蔡徐坤好久好久，看了几期青你，才发现人家长得帅情商高会说话，对不起对不起，希望越来越好吧""",xlyl,0.9029286568964251,0.5,False
1610,謝謝妳如此美麗動人,Tue Mar 17 11:48:19 +0800 2020,1.0,"""姐姐好好笑""",xlyl,0.660842190477019,0.5,False
1611,迷途的羔羊宝宝,Tue Mar 31 08:21:41 +0800 2020,1.0,"""微博，能不能别给我推送人妖，你大数据干啥类""",wbzy,0.7173573517290462,0.5,False
1612,7Lm-DiNa-mK8,Sun Mar 15 17:09:10 +0800 2020,1.0,"""太可爱了叭""",xlzy,0.6426026644439906,0.5,False
1613,别看了不是,Thu Mar 12 13:17:40 +0800 2020,1.0,"""蔡徐坤好有趣""",wyyl,0.9620936693465046,0.5,False
1614,长不大的will,Sun Mar 15 13:47:57 +0800 2020,1.0,"""我想看女团舞哈哈哈哈""",xlzy,0.9531164002144905,0.5,False
1615,甜葵·樱仔,Sun Mar 15 14:04:00 +0800 2020,1.0,"""哈哈哈哈哈哈哈真的好有梗好可爱""",xlzy,0.9982186275225771,0.5,True
1616,来杯蜜桃乌龙叭,Mon Mar 16 17:34:32 +0800 2020,1.0,"""坤队真的很好！！！！""",xlyl,0.9480537453821009,0.5,False
1617,1個奕奕,Mon Mar 16 19:23:13 +0800 2020,1.0,"""ella好可爱啊真实一姐""",xlyl,0.9430941998038603,0.5,False
1618,火锅Frank,Mon Mar 16 19:23:57 +0800 2020,1.0,"""Ella好搞笑""",xlyl,0.5024932226014069,0.5,False
1619,蔡徐坤的evil小猫咪,Mon Mar 16 19:31:11 +0800 2020,1.0,"""要被Ella笑死了！哈哈哈哈哈哈""",xlyl,0.9684624156324957,0.5,True
1620,竹水先生,Sun Mar 29 14:39:25 +0800 2020,1.0,"""亲亲组是我想pick的出道组合组合就叫做《就是不一样》！！！！""",wbzy,0.3616715827413659,0.5,False
1621,我的翩翩公子蔡徐坤,Sun Mar 15 13:47:58 +0800 2020,1.0,"""是是是你是5G男孩哈哈哈哈哈哈""",xlzy,0.9931652851820567,0.5,True
1622,是小朱不是小猪,Sun Mar 29 12:56:55 +0800 2020,1.0,"""@奶包osh54 最喜欢这里，好像个老大爷""",wbzy,0.9041435654000316,0.5,False
1623,ID是什么啊啊啊,Tue Mar 31 16:24:26 +0800 2020,1.0,"""谁说发糖了""",wbzy,0.1014123053989735,0.5,False
1624,6UISE,Tue Mar 17 03:52:32 +0800 2020,1.0,"""谢谢ella老师照顾lisa 期待大家 加油！！""",xlyl,0.9996579723135358,0.5,False
1625,已婚美少女俱乐部,Sun Mar 15 13:49:16 +0800 2020,1.0,"""不苟言笑？蔡徐坤你对自己有什么误解哈哈哈哈哈""",xlzy,0.9904833218402999,0.5,False
1626,IdzaJ010522,Sun Mar 29 11:49:14 +0800 2020,1.0,"""蔡大爷 哈哈哈哈哈""",wbzy,0.9876913103192713,0.5,False
1627,坤kun静,Thu Mar 12 13:03:37 +0800 2020,1.0,"""严格的蔡pd 今晚期待的精彩表现""",wyyl,0.9786716122228756,0.5,True
1628,史前一万年那只猴子是我祖宗,Mon Mar 16 19:06:21 +0800 2020,1.0,"""ella太好笑了哈哈哈哈哈哈哈哈""",xlyl,0.9836193405145928,0.5,False
1629,即将拥有人鱼线的一条咸鱼,Mon Mar 16 21:18:47 +0800 2020,1.0,"""当年SHE 多少爆红的作品啊？蔡徐坤有什么出圈的作品吗？可是他吹的比SHE还厉害 这才是他被黑的原因好么？""",xlyl,0.8486128561783662,0.5,False
1630,是你眼中的星星啊,Thu Mar 12 13:03:36 +0800 2020,1.0,"""超喜欢看他的采访""",wyyl,0.8217227663794121,0.5,False
1631,如梦之梦的五号病人,Tue Mar 17 00:24:08 +0800 2020,1.0,"""我们ella姐姐，勇敢温柔有力量""",xlyl,0.9988859729535141,0.5,False
1632,豆豆芽芽芽,Tue Mar 17 02:21:25 +0800 2020,1.0,"""好可爱的Ella~""",xlyl,0.8673424330379874,0.5,False
1633,嬈0825,Tue Mar 17 10:44:17 +0800 2020,1.0,"""变成脱口秀了啊哈哈哈""",xlyl,0.855948838728563,0.5,True
1634,Oops-Spencer-,Tue Mar 17 10:51:06 +0800 2020,1.0,"""哈哈哈好可爱啊""",xlyl,0.9773510495340744,0.5,False
1635,Yingz27,Fri Mar 27 08:54:41 +0800 2020,1.0,"""@文姬奶奶的小北鼻 爱了""",wbzy,0.5878154036116128,0.5,False
1636,阿坤的笨笨_,Sun Mar 15 13:49:26 +0800 2020,1.0,"""蔡徐坤真的好老实一男的，连给自己想个热搜都那么实在#蔡徐坤冲呀#""",xlzy,0.41651497059177234,0.5,True
1637,爱我坤宝呀kun,Thu Mar 12 13:17:07 +0800 2020,1.0,"""蔡小醋，我喜欢""",wyyl,0.904140936174405,0.5,True
1638,又一次为了你开微博,Sun Mar 15 13:49:25 +0800 2020,1.0,"""哈哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.5,False
1639,yossinne,Thu Mar 12 14:11:18 +0800 2020,1.0,"""啊啊坤太可爱啦期待今晚坤制作人""",wyyl,0.9506745537670859,0.5,False
1640,这有一个小白杨,Fri Mar 27 09:06:08 +0800 2020,1.0,"""这肩膀""",wbzy,0.33333333333333337,0.5,False
1641,阿星控,Mon Mar 16 21:33:33 +0800 2020,1.0,"""@嘉桦ella 这鸡汤真的很走心 大蛇团的唱功永远独一无二""",xlyl,0.987801446216878,0.5,False
1642,要做崽崽的团姐姐,Mon Mar 16 19:42:11 +0800 2020,1.0,"""陈嘉桦你话真的很多唉！我就知道你会讲你们三个突然痛哭流涕那个故事哈哈哈哈哈哈你们吃过的苦我都一路陪你们走来啦，你这个爱哭鬼以前也没少哭～但是你永远是我的小太阳啊请问今年911合体吗""",xlyl,0.9999730063267492,0.5,False
1643,llssggg,Mon Mar 16 19:45:11 +0800 2020,1.0,"""Ella好可爱啊，三观超正""",xlyl,0.9497706773245429,0.5,False
1644,Kun·DerJiDolKar_,Mon Mar 16 22:54:56 +0800 2020,1.0,"""严厉且温柔又可爱的蔡PD💛""",xlzy,0.9240438150224947,0.5,False
1645,遇见你之前my,Tue Mar 17 09:05:03 +0800 2020,1.0,"""都很棒的，都不容易，蔡徐坤很温柔也很专业""",xlyl,0.9972996926085618,0.5,False
1646,胖橘小小只,Sun Mar 15 13:48:28 +0800 2020,1.0,"""哈哈哈哈打脸了""",xlzy,0.7750091381295036,0.5,False
1647,雨人之十具45477,Sun Mar 15 13:48:35 +0800 2020,1.0,"""在造梗这方面，你真的是在不苟言笑的造，有的时候我都怀疑你是用着5G，在怀念过去@蔡徐坤""",xlzy,0.9354399213942755,0.5,False
1648,屋瓦上的猫,Mon Mar 16 17:51:39 +0800 2020,1.0,"""比年轻的时候漂亮有魅力""",xlyl,0.997232704402084,0.5,False
1649,ETERNALVIPVVVV,Sun Mar 15 14:55:39 +0800 2020,1.0,"""蔡徐坤好有趣哈哈哈哈哈哈哈哈哈哈""",xlzy,0.99981223281056,0.5,False
1650,ZhAng鹿Lu-,Sun Mar 15 13:48:15 +0800 2020,1.0,"""5G土味蔡大爷哈哈哈哈哈哈""",xlzy,0.9974191484049098,0.5,False
1651,小菜不吃糖,Sun Mar 15 13:49:08 +0800 2020,1.0,"""我来了""",xlzy,0.5262327818078083,0.5,False
1652,人生大戏,Mon Mar 16 17:37:27 +0800 2020,1.0,"""感谢分享""",xlyl,0.8958023742500107,0.5,False
1653,柠儿ik,Fri Mar 27 09:07:29 +0800 2020,1.0,"""坤坤哥哥，太可爱了，最后奶凶奶凶的 。""",wbzy,0.9816906565156079,0.5,False
1654,hebikun1984,Fri Mar 27 09:07:32 +0800 2020,1.0,"""蔡徐坤好可爱""",wbzy,0.9671395530151912,0.5,False
1655,冰淇淋的夏天ikun,Fri Mar 27 09:08:28 +0800 2020,1.0,"""帅气蔡代表""",wbzy,0.9884668220478577,0.5,False
1656,改名不改本命,Tue Mar 17 09:38:00 +0800 2020,1.0,"""🍑请到ella导师是最正确的选择之一。""",xlyl,0.9105626343768476,0.5,False
1657,老友将芜爱发呆,Tue Mar 17 11:51:24 +0800 2020,1.0,"""小时候好喜欢ella  元气满满！现在喜欢小坤，很开心有合作 嘿嘿""",xlyl,0.9891223475011036,0.5,False
1658,蔡徐坤小分坤,Fri Mar 27 09:08:51 +0800 2020,1.0,"""哈哈可爱""",wbzy,0.8088888888888889,0.5,True
